id,contract_id,commitment_type,number,value,budget_code,date,is_addition
779d0257-286f-47b9-b661-61d79ce6e23d,a49a4d2c-a51f-4bb7-94d7-07934867f06a,CRP,RES-2023000234,3427200.0,2.1.2.02.02.008,2023-11-22,False
a8f11fa5-806b-48be-8893-a94a94bccb5f,5afca907-db67-4123-be7f-635cd8396ffe,CDP,DIS-2023000234,119661715.14,2.1.2.02.02.008,2023-11-10,False
ff7b5d53-aebc-4594-b36a-f5ea27b28c98,5afca907-db67-4123-be7f-635cd8396ffe,CRP,RES-2023000233,119661715.14,2.1.2.02.02.008,2023-11-22,False
2448c723-91bc-418a-8fe6-753734e1c2bb,cca9a9d1-4f10-4120-bae3-cee3dd566232,CDP,DIS-2023000240,3120000.0,2.1.2.02.02.008,2023-11-20,False
de05204b-0bb8-43bf-8fa7-187cf00cf4e4,cca9a9d1-4f10-4120-bae3-cee3dd566232,CRP,RES-2023000238,3120000.0,2.1.2.02.02.008,2023-11-27,False
edabd61e-12bc-4f05-8563-d5103ab44bbd,3b3542a6-550a-4e1e-8bbe-e2de978993e8,CDP,DIS-2023000143,128898000.0,6.2.4.5.02.09.005.003,2023-08-03,False
f28ea212-8d4d-40a7-a4bf-51cfd803e7cd,b53aa3bd-ac09-4192-aa55-39c4cc7d8dc2,CDP,DIS-2023000237,3800000.0,2.1.2.02.02.008.001,2023-11-15,False
67760cbe-4ac8-4af2-b9fb-9ecf228839e8,b53aa3bd-ac09-4192-aa55-39c4cc7d8dc2,CRP,RES-2023000243,3800000.0,2.1.2.02.02.008.001,2023-12-04,False
b0339fa9-b561-4ec3-8cb7-4166c0cc4b8a,bb199e77-b315-4987-b2fa-df615eaa58df,CDP,DIS-2023000247,7280000.0,2.1.2.02.02.008.001,2023-12-04,False
7f7d92b6-e3ba-4986-a06c-fb16858766ef,bb199e77-b315-4987-b2fa-df615eaa58df,CRP,RES-2023000244,7280000.0,2.1.2.02.02.008.001,2023-12-04,False
a896ad66-9f85-4079-9843-20fbe93bd7d9,8e8ee697-48dd-4047-aaa0-89dfbb94b666,CDP,DIS-2023000253,3200000.0,2.1.2.02.02.008.001,2023-12-11,False
61be2bbb-7ff6-4d76-bb67-0e45e6d004e4,8e8ee697-48dd-4047-aaa0-89dfbb94b666,CRP,RES-2023000253,3200000.0,2.1.2.02.02.008.001,2023-12-15,False
43bfd105-fb06-45f6-a122-0be5b01e89dc,b110bb58-b4c3-47ff-9fa2-0bf76fb2fbbe,CDP,DIS-2023000264,15473405.0,2.1.2.02.02.008.001,2023-12-21,False
d7168349-67fe-4d6c-a6c9-8483542c4837,b110bb58-b4c3-47ff-9fa2-0bf76fb2fbbe,CRP,RES-2023000261,15473405.0,2.1.2.02.02.008.001,2023-12-27,False
39715c7b-6421-43bf-9c30-5826c3194681,60bab4ee-831e-447f-82cc-726c3f91e1b7,CDP,DIS-2024000001,15200000.0,2.1.2.02.02.008.015.001,2024-01-02,False
0b53d4fb-8533-4281-8459-93453fe0b44d,60bab4ee-831e-447f-82cc-726c3f91e1b7,CRP,RES-2024000001,15200000.0,2.1.2.02.02.008.015.001,2024-01-02,False
1bea3091-9d90-47da-9278-125fb653c785,26180c87-c817-45e3-939f-bfee15527f13,CDP,DIS-2024000002,20000000.0,2.1.2.02.02.008.015.001,2024-01-02,False
e1ba3459-1acf-4366-b542-c62db543821f,26180c87-c817-45e3-939f-bfee15527f13,CRP,RES-2024000014,20000000.0,2.1.2.02.02.008.015.001,2024-01-12,False
1c5d6b50-6628-4d5f-8d8e-651f13cdac27,0e194b0c-dc1a-41ac-bd08-4470a48cd63f,CDP,DIS-2024000003,33600000.0,2.1.2.02.02.008.015.001,2024-01-02,False
b167d690-ba4b-4df5-856c-e90a6ad8f651,0e194b0c-dc1a-41ac-bd08-4470a48cd63f,CRP,RES-2024000002,33600000.0,2.1.2.02.02.008.015.001,2024-01-02,False
5c346ad4-1475-4c7a-8ef6-f7d52b0d5d98,f4988958-9847-4f98-916a-bb7f0be41a23,CDP,DIS-2024000008,108000000.0,2.1.2.02.02.007.003.001,2024-01-09,False
189447f6-5ae4-45a5-a5ab-7f2a20f57408,f4988958-9847-4f98-916a-bb7f0be41a23,CRP,RES-2024000009,108000000.0,2.1.2.02.02.007.003.001,2024-01-16,False
b29665f8-cb18-48d4-95e5-31dffd5293a9,55fd5efa-a233-4757-a8ba-506aea3d2e47,CDP,DIS-2024000005,8000000.0,2.1.2.02.02.008.015.001,2024-01-02,False
580c5827-58e5-4fdc-be35-43e782886c79,55fd5efa-a233-4757-a8ba-506aea3d2e47,CRP,RES-2024000003,8000000.0,2.1.2.02.02.008.015.001,2024-01-02,False
1526e3d6-6e45-4e3f-8471-3bd8b59171ab,e4228491-2066-42d4-a327-f529b18cd55f,CDP,DIS-2024000006,10800000.0,2.1.2.02.02.008.015.001,2024-01-02,False
3e4b96ef-ea32-4d88-a2ac-ee98b16563df,e4228491-2066-42d4-a327-f529b18cd55f,CRP,RES-2024000004,10800000.0,2.1.2.02.02.008.015.001,2024-01-02,False
aec2a0f1-ee18-475f-bb74-10f97e81f5fe,a92d5c6b-81b5-4ad8-84fa-0318d7c154f8,CDP,DIS-2024000010,10800000.0,2.1.2.02.02.008.015.001,2024-01-02,False
7dc70c67-a1d9-45c0-9f30-cf17ea20ebc1,a92d5c6b-81b5-4ad8-84fa-0318d7c154f8,CRP,RES-2024000006,10800000.0,2.1.2.02.02.008.015.001,2024-01-12,False
aa128761-9dfc-4190-ab25-eaa1ea54bf71,d4f274d4-4c28-4a4a-bd1c-c45bc4a7d51b,CDP,DIS-2024000004,15200000.0,2.1.2.02.02.008.015.001,2024-01-02,False
7e44ce3a-989d-4337-9292-d5c401b223d4,d4f274d4-4c28-4a4a-bd1c-c45bc4a7d51b,CRP,RES-2024000005,15200000.0,2.1.2.02.02.008.015.001,2024-01-02,False
27a4de59-85ab-4b2f-934d-db3caeef3f5e,3c093e02-2ec8-4533-a8c7-f2893cdc0958,CDP,DIS-2024000016,15200000.0,2.1.2.02.02.008.015.001,2024-01-15,False
122bd7b9-b11f-4d06-9c06-1403add25727,3c093e02-2ec8-4533-a8c7-f2893cdc0958,CRP,RES-2024000013,15200000.0,2.1.2.02.02.008.015.001,2024-01-19,False
6c3a1bf4-61dd-4cfa-8d67-258aa7a69e91,f33285db-fb3d-4468-937c-7df15f0a78e7,CDP,DIS-2024000019,25200000.0,2.1.2.02.02.008.015.001,2024-01-16,False
e27c066c-edda-40ac-a73d-f2ca59df69f7,f33285db-fb3d-4468-937c-7df15f0a78e7,CRP,RES-2024000012,25200000.0,2.1.2.02.02.008.015.001,2024-01-19,False
39ed5ef1-d28d-4790-8849-79cb95af12b0,70e3ac85-96b9-4c65-8591-d0a074a12904,CDP,DIS-2024000023,15200000.0,2.1.2.02.02.008.015.001,2024-01-16,False
64991240-582b-4a70-8627-94405dfd6e3b,70e3ac85-96b9-4c65-8591-d0a074a12904,CRP,RES-2024000015,15200000.0,2.1.2.02.02.008.015.001,2024-01-24,False
05ed57e3-bc09-4898-9813-3ada9f624974,7d395b08-9fcd-4f21-ab43-a46afb8b4727,CDP,DIS-2024000025,18000000.0,2.1.2.02.02.008.015.001,2024-01-24,False
0bd9f613-1858-4e1b-b43c-043898b86eda,7d395b08-9fcd-4f21-ab43-a46afb8b4727,CRP,RES-2024000017,18000000.0,2.1.2.02.02.008.015.001,2024-01-26,False
318f0e90-6029-4d87-9c1c-88e429644fae,bf91813e-7025-4959-b418-bba2fb877638,CDP,DIS-2024000029,22000000.0,2.1.2.02.02.008.015.001,2024-01-25,False
64343b10-8de0-4054-9239-9e44bcda4c7f,bf91813e-7025-4959-b418-bba2fb877638,CRP,RES-2024000039,22000000.0,2.1.2.02.02.008.015.001,2024-02-09,False
6ea7acd0-b0ab-4408-a87e-049a3bdae4d9,8b5adce1-c8c2-47c3-86a0-54d55a616ef9,CDP,DIS-2024000017,15200000.0,2.1.2.02.02.008.015.001,2024-01-15,False
0586c396-3f7b-4484-9424-0d9518ab9348,8b5adce1-c8c2-47c3-86a0-54d55a616ef9,CRP,RES-2024000026,15200000.0,2.1.2.02.02.008.015.001,2024-02-05,False
394224a7-ed10-4c38-b841-bbd36fa87b80,c31f8c41-f386-4623-964b-0fed4a1b0260,CDP,DIS-2024000032,15200000.0,2.1.2.02.02.008.015.001,2024-01-26,False
483cf676-5c39-4f5e-8e99-dd7f030b7d38,c31f8c41-f386-4623-964b-0fed4a1b0260,CRP,RES-2024000031,15200000.0,2.1.2.02.02.008.015.001,2024-02-06,False
9ab7eedd-2e3d-47ec-b351-6a4a4831e20c,a14ccef1-4840-4fdf-a2a1-1ce56f39742e,CDP,DIS-2024000024,26400000.0,2.1.2.02.02.008.015.001,2024-01-22,False
e7166d46-2894-4eb3-874a-8285d90e0c53,a14ccef1-4840-4fdf-a2a1-1ce56f39742e,CRP,RES-2024000020,26400000.0,2.1.2.02.02.008.015.001,2024-01-26,False
d2032a92-efd9-4ed3-b78b-59974cf5427b,6daa269e-b6e5-4bc1-a853-661dd802bb13,CDP,DIS-2024000020,20000000.0,2.1.2.02.02.008.015.001,2024-01-16,False
e4a10bde-54d2-43c4-a4b6-bd7c8d2a1528,6daa269e-b6e5-4bc1-a853-661dd802bb13,CRP,RES-2024000021,20000000.0,2.1.2.02.02.008.015.001,2024-01-26,False
bc5d7394-af89-431d-b078-c2d3386cf1cb,8e3528db-fcc5-4450-a55d-6319fa11175e,CDP,DIS-2024000021,15200000.0,2.1.2.02.02.008.015.001,2024-01-16,False
2fa29504-2437-4168-8615-625932cf9c68,8e3528db-fcc5-4450-a55d-6319fa11175e,CRP,RES-2024000022,15200000.0,2.1.2.02.02.008.015.001,2024-01-26,False
a9dcb2ef-9ea6-4c1a-a0a5-38b194d518ca,c22f3ee3-6326-42d1-84bd-767a4c59cdfc,CDP,DIS-2024000026,10800000.0,2.1.2.02.02.008.015.001,2024-01-24,False
34cc4bfe-22b1-492d-a67c-03bb7281d626,c22f3ee3-6326-42d1-84bd-767a4c59cdfc,CRP,RES-2024000023,10800000.0,2.1.2.02.02.008.015.001,2024-01-26,False
f2ac086b-6f47-490f-a085-0256edce43bc,8fb158ce-165c-4d12-a9bf-867978356f4e,CDP,DIS-2024000034,10800000.0,2.1.2.02.02.008.015.001,2024-01-29,False
c699b227-fd14-4ae8-aae0-53d4654b75f7,8fb158ce-165c-4d12-a9bf-867978356f4e,CRP,RES-2024000030,10800000.0,2.1.2.02.02.008.015.001,2024-02-06,False
10a06629-ccb5-4d92-a0b7-4dd7d67ca643,edb1b5ef-c5c9-4b28-8190-ac8faa084b8d,CDP,DIS-2024000013,9600000.0,2.1.2.02.02.008.015.001,2024-01-15,False
3edc4a5d-6fea-45c4-a770-0583eda71540,edb1b5ef-c5c9-4b28-8190-ac8faa084b8d,CRP,RES-2024000019,9600000.0,2.1.2.02.02.008.015.001,2024-01-26,False
ed1d9b5c-6c07-49d9-b470-04946117d06d,5de1baa4-fd31-477a-94c4-ca1bff13340d,CDP,DIS-2024000031,15120000.0,2.1.2.02.02.008.015.001,2024-01-26,False
0100bad1-a686-4440-a7b7-909708ef089b,5de1baa4-fd31-477a-94c4-ca1bff13340d,CRP,RES-2024000029,15120000.0,2.1.2.02.02.008.015.001,2024-02-06,False
091108e4-ec74-4188-88cc-31e1a4fabcf4,33e06ca4-3f84-48e6-884d-f1b1996ec9f8,CDP,DIS-2024000027,15200000.0,2.1.2.02.02.008.015.001,2024-01-25,False
33c43048-e09e-427d-90e5-61e655135745,33e06ca4-3f84-48e6-884d-f1b1996ec9f8,CRP,RES-2024000024,15200000.0,2.1.2.02.02.008.015.001,2024-01-26,False
77b84710-a11c-4a5a-8363-e4deee0c5fb7,ccd9fd96-9536-4789-9b65-fd3bfd788cf3,CDP,DIS-2024000028,10800000.0,2.1.2.02.02.008.015.001,2024-01-25,False
841f6ebb-a651-4adb-88db-4abf73b163b1,ccd9fd96-9536-4789-9b65-fd3bfd788cf3,CRP,RES-2024000028,10800000.0,2.1.2.02.02.008.015.001,2024-02-05,False
0a853816-dcab-45df-a938-af365dfa4a7b,06539058-beb8-40ce-b5f6-66c418b2ebcb,CDP,DIS-2024000009,358824517.0,2.1.2.02.02.007.004.001,2024-01-10,False
772f5c13-7b69-4e28-b83e-b6fd31e434fe,06539058-beb8-40ce-b5f6-66c418b2ebcb,CRP,RES-2024000018,358824517.0,2.1.2.02.02.007.004.001,2024-01-26,False
9e41b734-5591-4cc6-83ff-ee787a6fbeda,bb5930fa-d2d6-41f2-a632-ff2f5b0df961,CDP,DIS-2024000035,24000000.0,2.1.2.02.02.008.015.001,2024-01-29,False
226271b8-9f74-4877-b20f-19b4349b20ad,bb5930fa-d2d6-41f2-a632-ff2f5b0df961,CRP,RES-2024000027,24000000.0,2.1.2.02.02.008.015.001,2024-02-05,False
4bb42612-fe01-4d74-b710-31dd0fa38f57,7ccd1469-a55a-422e-b462-135127502ec8,CDP,DIS-2024000033,112072722.0,2.1.2.02.02.008.013.001,2024-01-26,False
28687627-ce30-4dd7-ba94-c5128e34b4a9,7ccd1469-a55a-422e-b462-135127502ec8,CRP,RES-2024000034,112072722.0,2.1.2.02.02.008.013.001,2024-02-07,False
894000e3-3d06-458b-9f2d-73e23bcca439,088ce753-c702-4b00-bd39-74b5b6571c66,CDP,DIS-2024000040,15200000.0,2.1.2.02.02.008.015.001,2024-02-05,False
eaadf710-cef4-4eec-8218-c82d57f60dab,088ce753-c702-4b00-bd39-74b5b6571c66,CRP,RES-2024000040,15200000.0,2.1.2.02.02.008.015.001,2024-02-12,False
39d776d6-e4e0-4460-b780-ebd9862ce70c,bacb6f8d-a68a-4ae9-aa94-bef71e7aa37c,CDP,DIS-202400037,9600000.0,2.1.2.02.02.008.015.001,2024-01-31,False
221be63d-e4b8-44ba-88b6-55dcd3705c74,bacb6f8d-a68a-4ae9-aa94-bef71e7aa37c,CRP,RES-2024000038,9600000.0,2.1.2.02.02.008.015.001,2024-02-09,False
94493ae7-f053-46d9-979a-1a6367aa38af,db5f14a5-34a7-4fa8-842d-9589b2732d08,CDP,DIS-202400039,15200000.0,2.1.2.02.02.008.015.001,2024-01-31,False
a082f671-10e6-454f-9c37-a96015058efc,db5f14a5-34a7-4fa8-842d-9589b2732d08,CRP,RES-2024000037,15200000.0,2.1.2.02.02.008.015.001,2024-02-09,False
ee336710-3b1b-4e82-85f4-4373d59f4456,507143c1-6746-497f-959c-7afcedcf72a4,CDP,DIS-2024000038,15200000.0,2.1.2.02.02.008.015.001,2024-01-31,False
2a59436c-d721-4014-8ed6-4fccc71e69c0,507143c1-6746-497f-959c-7afcedcf72a4,CRP,RES-2024000046,15200000.0,2.1.2.02.02.008.015.001,2024-02-22,False
74c3cd98-8a3e-4cfd-ae5a-2b0b0a6e5d9e,3da239f8-8379-40b5-aa32-af3e3897e44b,CDP,DIS-2024000041,26400000.0,2.1.2.02.02.008.015.001,2024-02-05,False
897310c8-bdba-4f1b-9552-97f5486a94c3,3da239f8-8379-40b5-aa32-af3e3897e44b,CRP,RES-2024000035,26400000.0,2.1.2.02.02.008.015.001,2024-02-09,False
d8f670fd-2817-4249-966e-8bce015ad179,480b5b41-7ddd-4c89-ad61-38302ed5ab55,CDP,DIS-2024000014,28000000.0,2.1.2.02.02.008.015.001,2024-01-15,False
0a2d385b-428b-4300-866d-dc5f1b9a0226,480b5b41-7ddd-4c89-ad61-38302ed5ab55,CRP,RES-2024000032,28000000.0,2.1.2.02.02.008.015.001,2024-02-07,False
84df023b-47f3-4f43-b32d-e3c86e35a8dd,5c0bbd9d-2ff8-450e-977f-7a8f03c1ef85,CDP,DIS-2024000045,20000000.0,2.1.2.02.02.008.015.001,2024-02-07,False
5011db14-5b8d-45a9-9ef4-11e17c1c457e,5c0bbd9d-2ff8-450e-977f-7a8f03c1ef85,CRP,RES-2024000041,20000000.0,2.1.2.02.02.008.015.001,2024-02-15,False
a21dfa06-a7c1-4cb2-9dbb-d9372f694ebc,47704a3f-80c6-4044-a44e-6a1b2268e6a5,CDP,DIS-2024000046,15200000.0,2.1.2.02.02.008.015.001,2024-02-07,False
ee6216ce-0dda-4c0a-a7ee-1b0e285fd20d,47704a3f-80c6-4044-a44e-6a1b2268e6a5,CRP,RES-2024000042,15200000.0,2.1.2.02.02.008.015.001,2024-02-21,False
7577db3d-1b94-4f95-85b4-abbe65015009,0d1e2701-60a1-4e97-ab98-08f4458fb69a,CDP,DIS-2024000044,4200000.0,2.1.2.02.02.008.015.001,2024-02-07,False
c524b4df-896d-439f-b772-5b7b8ab4157e,0d1e2701-60a1-4e97-ab98-08f4458fb69a,CRP,RES-2024000045,4200000.0,2.1.2.02.02.008.015.001,2024-02-22,False
2cf73ca3-9655-46a8-946b-9ee35b66519e,b593cba0-7c3e-4b64-ae06-c92f273af85a,CDP,DIS-2024000050,4200000.0,2.1.2.02.02.008.015.001,2024-02-15,False
859fdf96-f703-4737-9c85-174920e603b0,b593cba0-7c3e-4b64-ae06-c92f273af85a,CRP,RES-2024000048,4200000.0,2.1.2.02.02.008.015.001,2024-02-26,False
92e19679-e938-419f-95a4-673b3f89c06f,cab6a1bc-df25-4e30-b384-a04ed0d06642,CDP,DIS-2024000051,4200000.0,2.1.2.02.02.008.015.001,2024-02-15,False
3a0c0bce-e4eb-4766-9061-de319ea1feab,cab6a1bc-df25-4e30-b384-a04ed0d06642,CRP,RES-2024000043,4200000.0,2.1.2.02.02.008.015.001,2024-02-21,False
cb850e07-162c-4ef2-9598-120f6428de9e,261ac9c5-e348-4ce6-8d67-b1f11d46f8ca,CDP,DIS-2024000052,30190300.0,2.1.2.02.02.005.001,2024-02-16,False
87cae895-2adf-4b4e-9da8-824e5c9aae79,261ac9c5-e348-4ce6-8d67-b1f11d46f8ca,CRP,RES-2024000047,30190300.0,2.1.2.02.02.005.001,2024-02-23,False
d345ffd8-cb68-40a7-a1d9-1858cceb8601,7a4e88ac-9e94-434f-9766-e6c43863b722,CDP,DIS-2024000047,763314795.0,2.4.5.02.08.003.001,2024-02-07,False
76dbd626-2216-4f2e-830d-d0e97b4f0be7,7a4e88ac-9e94-434f-9766-e6c43863b722,CRP,RES-2024000049,763314795.0,2.4.5.02.08.003.001,2024-02-26,False
e1fa68eb-567f-4bcc-a303-e5743532be4d,d29fec26-deb6-48e7-9289-807f95b45a4d,CDP,DIS-2024000058,84000000.0,2.1.2.02.02.008.015.001,2024-03-01,False
e86a00ae-8496-4562-bfcd-f2288dc2e085,d29fec26-deb6-48e7-9289-807f95b45a4d,CRP,RES-2024000055,84000000.0,2.1.2.02.02.008.015.001,2024-03-01,False
e8ba8c75-ff77-4599-af7b-0ab2abbc54bc,5738cc7d-f86c-4efd-900e-3187ee7027c3,CDP,DIS-2024000061,1183585851.0,6.2.4.5.02.05.006.003,2024-03-04,False
ea803a0d-4934-4678-9cba-c7113939b000,5738cc7d-f86c-4efd-900e-3187ee7027c3,CRP,RES-2024000068,1183585851.0,6.2.4.5.02.05.006.003,2024-03-06,False
667b2db6-9f99-48e1-9c50-6a48009ab271,0118d002-4a91-46c9-ac23-4a827cffc114,CDP,DIS-2024000062,6000000.0,2.1.2.02.02.008.015.001,2024-03-06,False
effaadb9-899c-4240-8a88-9698bb1d94cb,0118d002-4a91-46c9-ac23-4a827cffc114,CRP,RES-2024000069,6000000.0,2.1.2.02.02.008.015.001,2024-03-07,False
a375677e-898e-4ac4-980e-b21e80addd0a,06c1a386-4310-4d77-9263-8456f1249c00,CDP,DIS-2024000059,100000000.0,"2.1.2.02.02.008.017.001


2.4.5.02.08.002.003",2024-03-01,False
f81b520b-3255-4843-acf4-1c69df339539,06c1a386-4310-4d77-9263-8456f1249c00,CRP,RES-2024000086,100000000.0,"2.1.2.02.02.008.017.001


2.4.5.02.08.002.003",2024-03-14,False
960b007a-4bd0-4c18-ac4c-aa5ded8bf881,78cc970e-e46d-4a8d-93c8-99a80aebfacf,CDP,DIS-2024000086,13500000.0,2.4.5.02.08.001.003,2024-03-20,False
da7b807a-c632-499a-a031-5129658db4e0,78cc970e-e46d-4a8d-93c8-99a80aebfacf,CRP,RES-2024000098,13500000.0,2.4.5.02.08.001.003,2024-03-26,False
5fe33c4c-04ee-4a4f-be86-50906b75b45b,e9c0f2a1-0229-455c-a8d5-335166b2df0b,CDP,DIS-2024000079,18500000.0,2.4.5.02.08.001.003,2024-03-20,False
d2093fb6-e017-46cd-971f-65a88c14639b,e9c0f2a1-0229-455c-a8d5-335166b2df0b,CRP,RES-2024000094,18500000.0,2.4.5.02.08.001.003,2024-03-26,False
7555b026-9e09-4186-b667-02bb68df9f49,58e8a339-6926-4ba0-badb-c585879e1aef,CDP,DIS-2024000091,12000000.0,2.4.5.02.08.001.003,2024-03-20,False
bd23f7d6-5eae-4165-82c2-ab96478118ac,58e8a339-6926-4ba0-badb-c585879e1aef,CRP,RES-2024000101,12000000.0,2.4.5.02.08.001.003,2024-03-26,False
e03164db-568a-4b45-bce6-b61498077420,3541f25b-0365-4f78-a08e-dda383ebd7af,CDP,DIS-2024000082,10000000.0,2.4.5.02.08.001.003,2024-03-20,False
270fba39-8222-4371-8136-389e9b10523c,3541f25b-0365-4f78-a08e-dda383ebd7af,CRP,RES-2024000105,10000000.0,2.4.5.02.08.001.003,2024-04-01,False
49993a20-3c95-4722-af5f-a08f66a1b209,f33ad530-7a15-43a9-b0df-b9755b25e04c,CDP,DIS-2024000083,12000000.0,2.4.5.02.08.001.003,2024-03-20,False
ac2c7a63-8e83-4b66-accc-a302707b46d3,f33ad530-7a15-43a9-b0df-b9755b25e04c,CRP,RES-2024000099,12000000.0,2.4.5.02.08.001.003,2024-03-26,False
7c7bbcfe-d14e-45a8-b79f-b966bd6549bc,7b88e8b2-b4ca-4dbe-915a-e8d9c63c03d4,CDP,DIS-2024000098,10000000.0,2.4.5.02.08.001.003,2024-03-20,False
edc2e38b-3675-4c89-8fda-0cec192c2abc,7b88e8b2-b4ca-4dbe-915a-e8d9c63c03d4,CRP,RES-2024000109,10000000.0,2.4.5.02.08.001.003,2024-04-01,False
411d8762-b965-4df8-b8c4-12bac64aa4ee,e744714e-3713-4e2a-b457-ea186e05de81,CDP,DIS-2024000088,12000000.0,2.4.5.02.08.001.003,2024-03-20,False
858e7216-5b4a-40f8-a4c1-71a21daf45b5,e744714e-3713-4e2a-b457-ea186e05de81,CRP,RES-2024000111,12000000.0,2.4.5.02.08.001.003,2024-04-03,False
c4c9818d-5219-4ba8-883a-afd79d695e9b,1f33a6f7-a949-437b-a1e2-ae7f14544ef3,CDP,DIS-2024000094,10000000.0,2.4.5.02.08.001.003,2024-03-20,False
77fd7562-1e05-44de-847e-59d169d09cb1,1f33a6f7-a949-437b-a1e2-ae7f14544ef3,CRP,RES-2024000104,10000000.0,2.4.5.02.08.001.003,2024-03-26,False
c33857e8-02ad-4fe2-b51e-36c164a1a6f9,ac715068-0bb5-4209-a49a-487db41afab7,CDP,DIS-2024000081,10000000.0,2.4.5.02.08.001.003,2024-03-20,False
161f8ddf-1bf3-422d-9afc-0233c19f4ee8,ac715068-0bb5-4209-a49a-487db41afab7,CRP,RES-2024000096,10000000.0,2.4.5.02.08.001.003,2024-03-26,False
43b7fff7-a688-4624-be42-9f41e22bbb5c,b96398ca-7272-4a6f-9e2c-cdda78304e06,CDP,DIS-2024000099,10000000.0,2.4.5.02.08.001.003,2024-03-20,False
81a00d08-971c-4cb5-ab47-d7dd4570b211,b96398ca-7272-4a6f-9e2c-cdda78304e06,CRP,RES-2024000103,10000000.0,2.4.5.02.08.001.003,2024-03-26,False
23bf693f-0f63-4b2a-82a7-bc3ce53601aa,dde6f91f-47ab-4532-816f-44996d7e0ecb,CDP,DIS-2024000085,10000000.0,2.4.5.02.08.001.003,2024-03-20,False
d1bfede7-eee2-491c-ae91-1aa33be1c233,dde6f91f-47ab-4532-816f-44996d7e0ecb,CRP,RES-2024000097,10000000.0,2.4.5.02.08.001.003,2024-03-26,False
aae83d5f-8b68-4354-8ec5-de84ed3be7a2,a6dc9889-1663-4cdc-b98f-85d63b5da8c2,CDP,DIS-2024000092,12000000.0,2.4.5.02.08.001.003,2024-03-20,False
9bb24fb8-b418-4fbb-8599-858b680bff72,a6dc9889-1663-4cdc-b98f-85d63b5da8c2,CRP,RES-2024000102,12000000.0,2.4.5.02.08.001.003,2024-03-26,False
82962b1c-867a-40ca-8ce3-35ba0e875e8d,448f79ac-4887-46fb-a6c4-a11541be40a3,CDP,DIS-2024000080,10000000.0,2.4.5.02.08.001.003,2024-03-20,False
c54fdb57-d504-4c35-87ef-9a1f965efb4f,448f79ac-4887-46fb-a6c4-a11541be40a3,CRP,RES-2024000095,10000000.0,2.4.5.02.08.001.003,2024-03-26,False
0c8f4c52-7fbd-4aa2-8a20-7283a5082c1d,d607109b-5330-4a7f-ac84-6cd7447b2208,CDP,DIS-2024000087,12000000.0,2.4.5.02.08.001.003,2024-03-20,False
6bf68b4d-f95b-402f-b6ad-faffe369315e,d607109b-5330-4a7f-ac84-6cd7447b2208,CRP,RES-2024000100,12000000.0,2.4.5.02.08.001.003,2024-03-26,False
d7187a28-94ce-4486-9394-4b1a0a07f7a5,0ccab031-c646-425d-8ecc-9b8ee6707ecd,CDP,DIS-2024000103,10000000.0,2.4.5.02.08.001.003,2024-03-26,False
e96262a9-60db-432a-b214-a44ccdc8e0fb,0ccab031-c646-425d-8ecc-9b8ee6707ecd,CRP,RES-2024000108,10000000.0,2.4.5.02.08.001.003,2024-04-01,False
1563860e-125f-4c89-b421-f4ec5d61768a,fca28aca-a3e5-4510-9681-86c1beb4ba42,CDP,DIS-2024000093,10000000.0,2.4.5.02.08.001.003,2024-03-20,False
3c4af087-d579-4915-8bcf-903946e29dbc,fca28aca-a3e5-4510-9681-86c1beb4ba42,CRP,RES-2024000106,10000000.0,2.4.5.02.08.001.003,2024-04-01,False
32673faa-e109-4654-a12d-c3326865a553,0743f07e-b8d7-4d05-9bac-c34861e677ac,CDP,DIS-2024000095,10000000.0,2.4.5.02.08.001.003,2024-03-20,False
20129d0d-bb1c-422c-aa14-c3a44ffad459,0743f07e-b8d7-4d05-9bac-c34861e677ac,CRP,RES-2024000095,10000000.0,2.4.5.02.08.001.003,2024-04-01,False
7a18f3f1-99a0-46ce-80c5-09621b0a15b1,fd56a752-85d0-4353-aac2-e35f9ff899e0,CDP,DIS-2024000057,47427237.0,2.4.5.02.08.002.003,2024-02-27,False
9cb2888e-5321-44f3-bd96-80923a8c6272,fd56a752-85d0-4353-aac2-e35f9ff899e0,CRP,RES-2024000114,47427237.0,2.4.5.02.08.002.003,2024-04-05,False
a8c57ceb-e2b7-4e27-9a52-32102df269d7,299c2f2c-9a90-46ad-bb01-736824a7ebb0,CDP,DIS-2024000096,10000000.0,2.4.5.02.08.001.003,2024-03-20,False
4d8474ac-d3f0-4018-bf99-c2854596b0f4,299c2f2c-9a90-46ad-bb01-736824a7ebb0,CRP,RES-2024000128,10000000.0,2.4.5.02.08.001.003,2024-04-09,False
818e65f6-fdaa-455f-b7b1-65b5dccf8443,9bd5bee3-b99d-44ac-bb32-ffed98470de2,CDP,DIS-2024000089,12000000.0,2.4.5.02.08.001.003,2024-03-20,False
92d7599b-1170-4005-a696-9d282534743e,9bd5bee3-b99d-44ac-bb32-ffed98470de2,CRP,RES-2024000134,12000000.0,2.4.5.02.08.001.003,2024-04-15,False
f62991b5-a241-4f1a-89ca-f87e05299eac,3b7647fc-3789-496e-8044-572af79a9f0a,CDP,DIS-2024000113,13500000.0,2.4.5.02.08.001.003,2024-04-10,False
bfdc4cac-d4ef-403d-8161-358b81fb5f21,3b7647fc-3789-496e-8044-572af79a9f0a,CRP,RES-2024000129,13500000.0,2.4.5.02.08.001.003,2024-04-10,False
